"ID","CATEGORY","Site Name","State","Other site","Industry","Sample mat","Sample dat","PFOA (ppt)","PFOS (ppt)","PFOA+PFOS","Total PFAS","Notes and","Link to PF","Link to su","Federal/st","Site-speci","Site-spe_1","Site Name,","latitude","longitude","name","desc","color","source","precision","STATEFP","COUNTYFP","TRACTCE","AFFGEOID","GEOID","NAME_2","NAMELSAD","STUSPS","NAMELSADCO","STATE_NAME","LSAD","ALAND","AWATER","NAME","populationE","hisp_latinoE","whiteE","blackE","ai_anE","asianE","nh_piE","otherE","two_or_moreE","median_ageE","median_hh_incomeE","hh_with_under18E","born_in_USE","foreign_bornE","language_all_over_5E","language_englishE","language_not_englishE","language_not_english_very_wellE","language_spanishE","language_indo_euroE","language_asian_piE","language_otherE"
814,"Known","Saginaw Wastewater Treatment Plant","Michigan",NA,"WWTP","Wastewater",NA,5,4,NA,NA,NA,"https://drive.google.com/file/d/1tCcynjyVbxACqzjjHhuhY7KSeAKZ1V7r/view?usp=sharing",NA,NA,NA,"https://drive.google.com/drive/u/0/folders/19wuesHyIopJhJye5ukc9O8tgFnF7zjLb","Saginaw Wastewater Treatment Plant, Michigan",42.68,-84.15,NA,NA,NA,NA,NA,"26","065","005900","1400000US26065005900","26065005900",59,"Census Tract 59","MI","Ingham County","Michigan","CT",181229239,769809,"Census Tract 59, Ingham County, Michigan",5353,124,5016,0,56,3,0,0,154,40.5,80221,756,5267,81,5042,4868,174,27,55,104,0,NA
815,"Known","Sandusky Wastewater Treatment Plant","Michigan",NA,"WWTP","Wastewater",NA,18,25,NA,NA,NA,"https://drive.google.com/file/d/1tCcynjyVbxACqzjjHhuhY7KSeAKZ1V7r/view?usp=sharing",NA,NA,NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Sandusky Wastewater Treatment Plant, Michigan",42.68,-84.15,NA,NA,NA,NA,NA,"26","065","005900","1400000US26065005900","26065005900",59,"Census Tract 59","MI","Ingham County","Michigan","CT",181229239,769809,"Census Tract 59, Ingham County, Michigan",5353,124,5016,0,56,3,0,0,154,40.5,80221,756,5267,81,5042,4868,174,27,55,104,0,NA
817,"Known","Selfridge Plating","Michigan",NA,"Industry","Groundwater",2018,NA,30,NA,NA,"Electroplating discharging and metal finishing","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.michigan.gov/pfasresponse/",NA,"https://drive.google.com/drive/u/0/folders/1vOPgHcCHVQNaXEOocvPTzyPsuJIJtSf9","Selfridge Plating, Michigan",42.6,-82.85,NA,NA,NA,NA,NA,"26","099","982100","1400000US26099982100","26099982100",9821,"Census Tract 9821","MI","Macomb County","Michigan","CT",11997113,3488175,"Census Tract 9821, Macomb County, Michigan",0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA
818,"Known","South Macomb Disposal Authority","Michigan",NA,"Industry","Groundwater",2018,30,20,50,NA,NA,"https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.michigan.gov/pfasresponse/",NA,"https://drive.google.com/drive/u/1/folders/12ali3treWkAwgRlENw0BVynf6CRgY62R","South Macomb Disposal Authority, Michigan",42.77,-83.06,NA,NA,NA,NA,NA,"26","099","215000","1400000US26099215000","26099215000",2150,"Census Tract 2150","MI","Macomb County","Michigan","CT",43323382,892347,"Census Tract 2150, Macomb County, Michigan",5794,0,5530,143,0,14,0,0,107,45.9,109000,710,5341,359,5562,5033,529,158,119,369,0,NA
820,"Known","SprayTek","Michigan",NA,"Industry","Groundwater",2018,10,NA,NA,NA,"Metal finishing","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.michigan.gov/pfasresponse/",NA,"https://drive.google.com/drive/u/0/folders/1BzY2RSn_pssRFOlIbYW0JAfrGmTSlpGL","SprayTek, Michigan",42.53,-83.09,NA,NA,NA,NA,NA,"26","125","981200","1400000US26125981200","26125981200",9812,"Census Tract 9812","MI","Oakland County","Michigan","CT",1466195,0,"Census Tract 9812, Oakland County, Michigan",0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA
821,"Known","State Disposal Superfund","Michigan",NA,"Landfill","Groundwater",2019,NA,NA,1110,2652,"This site was a licensed waste disposal facility from 1966 to 1976. This is a State-led Superfund site. The study area is approximately 800 acres of wooded, agricultural, and residential properties. Waste Management of Michigan Inc., (WMMI) is the liable","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_95645-452840--,00.html","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_82704-452840--,00.html","https://www.michigan.gov/pfasresponse/","https://drive.google.com/drive/u/1/folders/1so5glyE-Ys0qYPTFCaihfsepvLNT1fgc",NA,"State Disposal Superfund, Michigan",43.03,-85.58,NA,NA,NA,NA,NA,"26","081","011302","1400000US26081011302","26081011302",113.02,"Census Tract 113.02","MI","Kent County","Michigan","CT",12663059,981333,"Census Tract 113.02, Kent County, Michigan",6420,105,5884,281,0,41,0,0,109,41.2,73292,748,6072,337,6125,5901,224,79,88,17,41,NA
829,"Known","Viking Corporation","Michigan",NA,"AFFF","Groundwater",2018,NA,NA,192000,335090,"Testing of fire suppression foam on the property. The foam generated from testing was ultimately discharged to the Holland Board of Public Works waste water treatment system. (MPART 7.18.2019)","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_82704-489610--,00.html","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_82704-489610--,00.html","https://www.michigan.gov/pfasresponse/","https://drive.google.com/drive/u/1/folders/1cvBxgardnCP8C0dUJllUgO6YYxgphOPJ?ths=true",NA,"Viking Corporation, Michigan",42.64,-85.3,NA,NA,NA,NA,NA,"26","015","011402","1400000US26015011402","26015011402",114.02,"Census Tract 114.02","MI","Barry County","Michigan","CT",25620226,1390218,"Census Tract 114.02, Barry County, Michigan",3419,3,3319,4,45,0,0,0,48,49,58095,306,3309,55,3366,3336,30,0,15,15,0,NA
830,"Known","Walker Landfill","Michigan",NA,"Landfill","Groundwater",2020,4130,42,NA,NA,NA,"https://drive.google.com/drive/u/1/folders/1vqLfxuIro25W0PLEaPhQQERC8s7jVyGV","https://www.michigan.gov/pfasresponse/investigations/sites-aoi/macomb-county/walker-landfill",NA,"https://drive.google.com/drive/u/1/folders/1vqLfxuIro25W0PLEaPhQQERC8s7jVyGV",NA,"Walker Landfill, Michigan",42.78,-83.06,NA,NA,NA,NA,NA,"26","099","215000","1400000US26099215000","26099215000",2150,"Census Tract 2150","MI","Macomb County","Michigan","CT",43323382,892347,"Census Tract 2150, Macomb County, Michigan",5794,0,5530,143,0,14,0,0,107,45.9,109000,710,5341,359,5562,5033,529,158,119,369,0,NA
831,"Known","Warren Wastewater Treatment Plant","Michigan",NA,"WWTP","Wastewater",NA,7,8,NA,NA,NA,"https://drive.google.com/file/d/1tCcynjyVbxACqzjjHhuhY7KSeAKZ1V7r/view?usp=sharing",NA,NA,NA,"https://drive.google.com/drive/u/0/folders/1FC7ltgfD9_tHYdKT-lXgm0ggnRfaxozG","Warren Wastewater Treatment Plant, Michigan",42.53,-83.02,NA,NA,NA,NA,NA,"26","099","260400","1400000US26099260400","26099260400",2604,"Census Tract 2604","MI","Macomb County","Michigan","CT",3236382,52112,"Census Tract 2604, Macomb County, Michigan",4092,71,3324,239,2,364,15,0,77,47.6,84669,348,3347,737,3881,2833,1048,398,0,662,177,NA
832,"Known","Wash King Laundry","Michigan",NA,"Industry","Groundwater",2018,NA,NA,310,550,"Drycleaning activities by former laundromat Wash King Laundry (MPART 5.1.19)","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_82704-481160--,00.html","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_82704-481160--,00.html","https://www.michigan.gov/pfasresponse/","https://drive.google.com/drive/u/1/folders/1s747WFr8B9WQSOlT1JYhuMxoTTCUddTT",NA,"Wash King Laundry, Michigan",43.85,-85.85,NA,NA,NA,NA,NA,"26","085","961100","1400000US26085961100","26085961100",9611,"Census Tract 9611","MI","Lake County","Michigan","CT",270561305,2379494,"Census Tract 9611, Lake County, Michigan",3684,63,2973,473,77,6,0,2,90,53,39036,259,3609,36,3522,3445,77,18,20,51,6,NA
833,"Known","Washtenaw Industrial Facility","Michigan",NA,"Industry","Groundwater",2019,260,7400,7660,8197,"Plating operations at Washtenaw Industrial Facility LLC (formerly Universal Die Cast). (MPART 7.18.2019)","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_95645-489606--,00.html","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_82704-489606--,00.html","https://www.michigan.gov/pfasresponse/","https://drive.google.com/drive/u/1/folders/1NmoSsuX_ZTpaY00cuLHuIb_A68cAx7FT?ths=true",NA,"Washtenaw Industrial Facility, Michigan",42.16,-83.78,NA,NA,NA,NA,NA,"26","161","423600","1400000US26161423600","26161423600",4236,"Census Tract 4236","MI","Washtenaw County","Michigan","CT",2691190,59118,"Census Tract 4236, Washtenaw County, Michigan",2671,18,2396,67,0,48,0,0,142,35.8,84231,234,2532,117,2572,2515,57,17,0,50,7,NA
834,"Known","Waste Management of MI - Eagle Valley Recycle and Disposal","Michigan",NA,"Landfill","Groundwater",2018,NA,170,NA,NA,"Landfill","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.michigan.gov/pfasresponse/",NA,"https://drive.google.com/drive/u/1/folders/14BNpPlc9CjI4uBTi39TQZ0Cp7TeC9UWn","Waste Management of MI - Eagle Valley Recycle and Disposal, Michigan",42.72,-83.25,NA,NA,NA,NA,NA,"26","125","128400","1400000US26125128400","26125128400",1284,"Census Tract 1284","MI","Oakland County","Michigan","CT",21393205,371585,"Census Tract 1284, Oakland County, Michigan",4053,531,2990,249,50,130,0,0,103,42.1,50221,482,3775,245,3907,3298,609,105,411,41,54,NA
835,"Known","Waste Management of MI - Woodland Meadows North Landfill","Michigan",NA,"Landfill","Groundwater",2018,150,57,207,NA,"Landfill","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.michigan.gov/pfasresponse/",NA,"https://drive.google.com/drive/u/0/folders/1O96myyHdFyUIyjuL8LD4xmZmMU6zCLpK","Waste Management of MI - Woodland Meadows North Landfill, Michigan",42.26,-83.43,NA,NA,NA,NA,NA,"26","163","983200","1400000US26163983200","26163983200",9832,"Census Tract 9832","MI","Wayne County","Michigan","CT",1799884,1704,"Census Tract 9832, Wayne County, Michigan",0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA
837,"Known","Waterford Hills Landfill","Michigan",NA,"Landfill","Groundwater",2018,680,130,810,NA,NA,"https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.glwater.org/wp-content/uploads/2020/02/PFAS-Minimization-Program-Summary.pdf","https://www.michigan.gov/pfasresponse/",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Waterford Hills Landfill, Michigan",42.71,-83.41,NA,NA,NA,NA,NA,"26","125","127300","1400000US26125127300","26125127300",1273,"Census Tract 1273","MI","Oakland County","Michigan","CT",8405522,796037,"Census Tract 1273, Oakland County, Michigan",4675,290,4062,111,0,88,0,0,124,44.8,69461,520,4476,168,4430,4243,187,19,95,42,41,NA
838,"Known","Watson Township Dump","Michigan",NA,"Landfill","Groundwater",2019,NA,NA,NA,NA,NA,"https://drive.google.com/drive/u/1/folders/1pLw9Bg9HotVHjw9MAUCZy410-NQPxuk4","https://www.michigan.gov/pfasresponse/investigations/sites-aoi/allegan-county/watson-township-dump",NA,"https://drive.google.com/drive/u/1/folders/1pLw9Bg9HotVHjw9MAUCZy410-NQPxuk4",NA,"Watson Township Dump, Michigan",42.52,-85.66,NA,NA,NA,NA,NA,"26","005","031300","1400000US26005031300","26005031300",313,"Census Tract 313","MI","Allegan County","Michigan","CT",183611026,3042153,"Census Tract 313, Allegan County, Michigan",4748,55,4537,40,4,50,0,0,62,42.6,56165,560,4614,128,4414,4309,105,64,44,61,0,NA
839,"Known","West KL Avenue Landfill","Michigan",NA,"Landfill","Groundwater",2020,18,4,NA,135,NA,"https://drive.google.com/drive/u/1/folders/1fjUTNo6O1oeLd9mFSTFI6G8f9JnHW9oe","https://www.michigan.gov/pfasresponse/investigations/sites-aoi/kalamazoo-county/west-kl-avenue-landfill",NA,"https://drive.google.com/drive/u/1/folders/1fjUTNo6O1oeLd9mFSTFI6G8f9JnHW9oe",NA,"West KL Avenue Landfill, Michigan",42.28,-85.71,NA,NA,NA,NA,NA,"26","077","002909","1400000US26077002909","26077002909",29.09,"Census Tract 29.09","MI","Kalamazoo County","Michigan","CT",31068410,632994,"Census Tract 29.09, Kalamazoo County, Michigan",3753,95,3064,397,0,156,0,0,41,31.3,69883,356,3446,307,3549,3088,461,38,152,234,75,NA
840,"Known","White Lake Lamdfill","Michigan",NA,"Landfill","Groundwater",2021,100,570,NA,NA,NA,"https://drive.google.com/drive/u/1/folders/10pEAqgpzTlpn8l0Ox2s3rYF-p0bWh_kO","https://www.michigan.gov/pfasresponse/investigations/sites-aoi/muskegon-county/white-lake-landfill",NA,"https://drive.google.com/drive/u/1/folders/10pEAqgpzTlpn8l0Ox2s3rYF-p0bWh_kO",NA,"White Lake Lamdfill, Michigan",42.65,-83.57,NA,NA,NA,NA,NA,"26","125","131300","1400000US26125131300","26125131300",1313,"Census Tract 1313","MI","Oakland County","Michigan","CT",34964003,989514,"Census Tract 1313, Oakland County, Michigan",5107,129,4815,49,0,30,0,0,84,48.5,89524,504,4953,134,4740,4689,51,30,4,7,30,NA
842,"Known","Willow Boulevard Landfill","Michigan","A-Site Landfill","Landfill","Groundwater",2018,86,150,236,346,NA,"https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_95645-538443--,00.html","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_95645-538443--,00.html","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_95645-538443--,00.html",NA,"https://drive.google.com/drive/u/0/folders/1i6dwG6M26QtFBByclASnRPaEeUqDTTZL","Willow Boulevard Landfill, Michigan",42.11,-83.4,NA,NA,NA,NA,NA,"26","163","590401","1400000US26163590401","26163590401",5904.01,"Census Tract 5904.01","MI","Wayne County","Michigan","CT",31528906,71154,"Census Tract 5904.01, Wayne County, Michigan",7911,249,7022,426,26,26,0,0,162,35.3,79892,1069,7673,220,7520,7164,356,23,131,179,26,NA
843,"Known","Wixom Wastewater Treatment Plant","Michigan",NA,"WWTP","Wastewater",NA,108,11700,NA,NA,NA,"https://drive.google.com/file/d/1tCcynjyVbxACqzjjHhuhY7KSeAKZ1V7r/view?usp=sharing",NA,NA,NA,"https://drive.google.com/drive/u/0/folders/1UC8NuQlrBTzgwNiXxKETjj748Rvbtn3K","Wixom Wastewater Treatment Plant, Michigan",42.54,-83.55,NA,NA,NA,NA,NA,"26","125","133001","1400000US26125133001","26125133001",1330.01,"Census Tract 1330.01","MI","Oakland County","Michigan","CT",5331701,156535,"Census Tract 1330.01, Oakland County, Michigan",3044,37,2828,22,0,140,0,4,13,40,133125,398,2626,406,2883,2495,388,147,24,72,81,NA
844,"Known","Wolverine House Street Disposal Area","Michigan",NA,"Industry","Drinking Water",NA,NA,NA,96000,NA,"The Belmont-House Street area consists of a former licensed disposal facility owned and operated by Wolverine World Wide (Wolverine) at 1855 House Street in Plainfield Township, a suspected disposal area in the Wolven/Jewell area north of 10 Mile Road in","N/A","https://www.michigan.gov/pfasresponse/0,9038,7-365-86511_82704_83030---,00.html","https://www.michigan.gov/pfasresponse/","https://drive.google.com/drive/u/0/folders/1bCB00C5QRmJ1UBoPscCVzgGsAsNKumft",NA,"Wolverine House Street Disposal Area, Michigan",42.35,-83.47,NA,NA,NA,NA,NA,"26","163","563400","1400000US26163563400","26163563400",5634,"Census Tract 5634","MI","Wayne County","Michigan","CT",2600268,0,"Census Tract 5634, Wayne County, Michigan",4445,28,3853,194,0,315,0,0,55,41.8,103561,631,4059,375,4189,3727,462,135,37,148,161,NA
868,"Known","Cook Area Landfill","Minnesota",NA,"Landfill","Groundwater",2019,510,520,1030,3560,NA,"https://docs.google.com/spreadsheets/d/1hRu_fnwKe4j_dNU5cczPJSTcPUe8qTtJ/edit?usp=sharing&ouid=107676736406888330935&rtpof=true&sd=true","https://www.pca.state.mn.us/waste/pfas-landfills","https://webapp.pca.state.mn.us/wimn/site/2539",NA,"https://drive.google.com/drive/u/0/folders/1lpumSeVk353D3nJRZdjiLbOngcEd8UKN","Cook Area Landfill, Minnesota",47.88,-92.68,NA,NA,NA,NA,NA,"27","137","015501","1400000US27137015501","27137015501",155.01,"Census Tract 155.01","MN","St. Louis County","Minnesota","CT",1103070676,84793290,"Census Tract 155.01, St. Louis County, Minnesota",1107,6,1015,2,54,0,0,2,28,60.3,59939,63,1103,2,1079,1051,28,3,5,6,0,NA
869,"Known","Cotton Area Landfill","Minnesota",NA,"Landfill","Groundwater",2018,630,600,1230,3930,NA,"https://docs.google.com/spreadsheets/d/1hRu_fnwKe4j_dNU5cczPJSTcPUe8qTtJ/edit?usp=sharing&ouid=107676736406888330935&rtpof=true&sd=true","https://www.pca.state.mn.us/waste/pfas-landfills","https://webapp.pca.state.mn.us/wimn/site/3810",NA,"https://drive.google.com/drive/u/0/folders/1Qjt3VqCv6QzpgWs-5Plv4KCk6UIJzbC_","Cotton Area Landfill, Minnesota",47.12,-92.46,NA,NA,NA,NA,NA,"27","137","011402","1400000US27137011402","27137011402",114.02,"Census Tract 114.02","MN","St. Louis County","Minnesota","CT",1268228474,41140163,"Census Tract 114.02, St. Louis County, Minnesota",1812,8,1753,4,13,5,0,0,29,55.6,77132,173,1763,49,1769,1719,50,0,0,17,5,NA
870,"Known","Crosby American Properties Landfill","Minnesota",NA,"Landfill","Groundwater",2020,600,600,1200,4280,NA,"https://docs.google.com/spreadsheets/d/1hRu_fnwKe4j_dNU5cczPJSTcPUe8qTtJ/edit?usp=sharing&ouid=107676736406888330935&rtpof=true&sd=true","https://www.pca.state.mn.us/waste/pfas-landfills","https://webapp.pca.state.mn.us/wimn/site/1444",NA,"https://drive.google.com/drive/u/0/folders/1teOhWvSjEWc1V-xWSuBtmtvVUln8YK-f","Crosby American Properties Landfill, Minnesota",44.79,-93.03,NA,NA,NA,NA,NA,"27","037","060509","1400000US27037060509","27037060509",605.09,"Census Tract 605.09","MN","Dakota County","Minnesota","CT",11477200,2697557,"Census Tract 605.09, Dakota County, Minnesota",7352,1675,5169,68,0,338,0,0,102,40.3,110669,821,6353,948,6960,5712,1248,280,999,48,164,NA
871,"Known","Crosby Landfill","Minnesota",NA,"Landfill","Groundwater",2018,570,550,1090,3820,NA,"https://docs.google.com/spreadsheets/d/1hRu_fnwKe4j_dNU5cczPJSTcPUe8qTtJ/edit?usp=sharing&ouid=107676736406888330935&rtpof=true&sd=true","https://www.pca.state.mn.us/waste/pfas-landfills","https://webapp.pca.state.mn.us/wimn/site/1803",NA,"https://drive.google.com/drive/u/0/folders/1ulKjMFpriPgvi3XQxIGlgeIVfcx-K4tQ","Crosby Landfill, Minnesota",46.49,-93.96,NA,NA,NA,NA,NA,"27","035","950702","1400000US27035950702","27035950702",9507.02,"Census Tract 9507.02","MN","Crow Wing County","Minnesota","CT",85854988,14950309,"Census Tract 9507.02, Crow Wing County, Minnesota",3352,91,3077,13,27,24,0,72,48,44.4,45986,321,3290,54,3154,3092,62,7,33,10,18,NA
873,"Known","Dodge County Landfill","Minnesota",NA,"Landfill","Groundwater",2018,550,540,1090,3810,NA,"https://docs.google.com/spreadsheets/d/1hRu_fnwKe4j_dNU5cczPJSTcPUe8qTtJ/edit?usp=sharing&ouid=107676736406888330935&rtpof=true&sd=true","https://www.pca.state.mn.us/waste/pfas-landfills","https://webapp.pca.state.mn.us/wimn/site/1772",NA,"https://drive.google.com/drive/u/0/folders/1WNayw17xtBVLVyG-IvQL7EMIWnlzh5TZ","Dodge County Landfill, Minnesota",44.04,-92.75,NA,NA,NA,NA,NA,"27","039","950500","1400000US27039950500","27039950500",9505,"Census Tract 9505","MN","Dodge County","Minnesota","CT",20440077,1275,"Census Tract 9505, Dodge County, Minnesota",6280,95,5922,0,0,138,0,0,125,34.4,77659,1067,6004,276,5582,5349,233,79,81,14,138,NA
875,"Known","East Bethel Demolition & Sanitary Landfill","Minnesota",NA,"Landfill","Groundwater",2019,790,600,1290,4530,NA,"https://docs.google.com/spreadsheets/d/1hRu_fnwKe4j_dNU5cczPJSTcPUe8qTtJ/edit?usp=sharing&ouid=107676736406888330935&rtpof=true&sd=true","https://www.pca.state.mn.us/waste/pfas-landfills","https://webapp.pca.state.mn.us/wimn/site/1107",NA,"https://drive.google.com/drive/u/0/folders/15AjTo0LEEW_C_KmKDyA6PgQNIQHfIwO_","East Bethel Demolition & Sanitary Landfill, Minnesota",45.36,-93.22,NA,NA,NA,NA,NA,"27","003","050109","1400000US27003050109","27003050109",501.09,"Census Tract 501.09","MN","Anoka County","Minnesota","CT",65555319,3495265,"Census Tract 501.09, Anoka County, Minnesota",5713,297,5219,25,30,85,0,0,57,37.9,91922,702,5557,136,5444,5224,220,105,142,21,57,NA
876,"Known","East Metro Superfund PFAS Area","Minnesota",NA,"Superfund Site","Groundwater",2018,2e+05,22000,200240,524020,NA,"https://webapp.pca.state.mn.us/cleanup/search/superfund?siteId=224898-AREA0000000001","https://webapp.pca.state.mn.us/cleanup/search/superfund?siteId=224898-AREA0000000001","https://webapp.pca.state.mn.us/cleanup/search/superfund?siteId=224898-AREA0000000001",NA,NA,"East Metro Superfund PFAS Area, Minnesota",45.14,-93.41,NA,NA,NA,NA,NA,"27","053","026706","1400000US27053026706","27053026706",267.06,"Census Tract 267.06","MN","Hennepin County","Minnesota","CT",2446267,93358,"Census Tract 267.06, Hennepin County, Minnesota",3486,183,3008,192,0,15,0,0,88,49.3,106518,343,3439,23,3279,3255,24,0,13,10,1,NA
