"ID","CATEGORY","Site Name","State","Other site","Industry","Sample mat","Sample dat","PFOA (ppt)","PFOS (ppt)","PFOA+PFOS","Total PFAS","Notes and","Link to PF","Link to su","Federal/st","Site-speci","Site-spe_1","Site Name,","latitude","longitude","name","desc","color","source","precision","ZCTA5CE20","GEOID20","CLASSFP20","MTFCC20","FUNCSTAT20","ALAND20","AWATER20","INTPTLAT20","INTPTLON20","NAME","populationE","hisp_latinoE","whiteE","blackE","ai_anE","asianE","nh_piE","otherE","two_or_moreE","median_ageE","median_hh_incomeE","hh_with_under18E","born_in_USE","foreign_bornE","language_all_over_5E","language_englishE","language_not_englishE","language_not_english_very_wellE","language_spanishE","language_indo_euroE","language_asian_piE","language_otherE"
401,"Known","Manatee Technical College Fire Academy","Florida",NA,"Fire Department/Training Facility","Groundwater",2020,1000,140,NA,NA,NA,"https://drive.google.com/file/d/1zRG1AHI2ipeFJA29RctnEzwW8-RyQyh7/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments","https://floridadep.gov/waste/waste-cleanup/content/manatee-technical-college-fire-academy",NA,"https://drive.google.com/drive/folders/1CizbNVn_8X0a8338Em0XRyZDvLkYxD0Z","Manatee Technical College Fire Academy, Florida",27.44,-82.54,NA,NA,NA,NA,NA,"34203","34203","B5","G6350","S",40075310,1715538,27.4403365,-82.5093843,"ZCTA5 34203",39350,8369,25727,3730,133,1001,41,35,314,49.8,52186,3509,32183,6152,37757,28972,8785,3640,6908,994,791,NA
402,"Known","Marianna Readiness Center","Florida",NA,"Military","Drinking Water",2018,7,10,17,53,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://www.nationalguard.mil/Leadership/Joint-Staff/Personal-Staff/Public-Affairs/Community-Relations/Environmental/PFAS-PFOA-Library/Florida/","https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1fKDOl7xLS2phbqcWmlXF_yoORTPJSnDI","Marianna Readiness Center, Florida",30.76,-85.28,NA,NA,NA,NA,NA,"32448","32448","B5","G6350","S",466721511,8263956,30.6710116,-85.223312,"ZCTA5 32448",7232,149,3644,3159,0,0,0,0,280,44.1,30853,1126,6878,156,6756,6509,247,86,125,36,65,NA
403,"Known","Melbourne Fire Training Facility","Florida",NA,"Fire Department/Training Facility","Groundwater",2021,959,36200,NA,NA,NA,"https://drive.google.com/file/d/1ShEexF8wWPZ2QlHNFVptCwC1JYL1bOYS/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments","https://floridadep.gov/waste/waste-cleanup/content/melbourne-fire-training-facility",NA,NA,"Melbourne Fire Training Facility, Florida",28.1393596,-80.671018,NA,NA,NA,NA,NA,"32935","32935","B5","G6350","S",34037419,11867546,28.1455318,-80.6499623,"ZCTA5 32935",42463,5300,31289,2773,58,1522,4,140,1377,40,53207,3982,36867,3553,40177,35356,4821,1633,2917,739,1066,NA
405,"Known","Miami-Dade Fire Rescue","Florida",NA,"Fire Department/Training Facility","Groundwater",2019,300,980,NA,NA,NA,"https://drive.google.com/file/d/1WAgr-Fw3MMaS6PHoIWjWy4vpkCD5Sb_O/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments","https://floridadep.gov/waste/waste-cleanup/content/miami-dade-fire-rescue",NA,"https://drive.google.com/drive/u/1/folders/1JMAyOlMPJ-YOx11t8u0cMymYlu_8h0lq","Miami-Dade Fire Rescue, Florida",25.67,-80.46,NA,NA,NA,NA,NA,"33196","33196","B5","G6350","S",135182369,1623494,25.6484474,-80.5546698,"ZCTA5 33196",55829,44425,5567,2004,7,2261,0,816,749,37.3,80915,6874,24172,29959,52454,8394,44060,15332,41510,1118,1223,NA
406,"Known","Monroe County Training Academy","Florida",NA,"Fire Department/Training Facility","Groundwater",2019,12000,26000,NA,NA,NA,"https://drive.google.com/file/d/1cKeynwqJDBLnHRv_8fcez6kyXQTEoD8y/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments","https://floridadep.gov/waste/waste-cleanup/content/monroe-county-training-academy",NA,"https://drive.google.com/drive/u/1/folders/1d0DjiydD42Av8-CObChmwcEBnB4cYqn4","Monroe County Training Academy, Florida",24.71,-81.08,NA,NA,NA,NA,NA,"33050","33050","B5","G6350","S",23512592,119665454,24.749924,-80.9865671,"ZCTA5 33050",9530,3402,5297,725,0,70,0,0,36,48.7,58120,805,6712,2640,8975,6597,2378,1297,2146,198,34,NA
407,"Known","Moses Cleaners","Florida",NA,"Dry Cleaner","Groundwater",2019,24,69,93,162,"Sampled >70 ppt","https://drive.google.com/file/d/10KM0bMNBh0zwke9QJevqHgXuqNG4FgHe/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/drycleaning-solvent-cleanup-program-state-funded-pfas-sampling-efforts","https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_4289/facility!search",NA,"https://drive.google.com/drive/u/1/folders/15lmpR24dL4_O4Wd3JRVIFDvPpoEIFr56","Moses Cleaners, Florida",30.2,-82.69,NA,NA,NA,NA,NA,"32055","32055","B5","G6350","S",477239688,3275799,30.2701029,-82.6241301,"ZCTA5 32055",16313,589,10347,4998,56,64,0,130,129,38.6,40838,1631,15814,354,14861,14252,609,157,227,360,22,NA
408,"Known","Musselman Steel Corp","Florida",NA,"Industry","Groundwater",2020,1400,47000,NA,NA,"Steel/metal/electrical processor","https://drive.google.com/file/d/196ZyvSGnsJtlxstKKObMG1pj0uHCI6Ui/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC","https://drive.google.com/drive/u/0/folders/1gn0KcJkW8udweEURNil6LVO4lyvL3w2q","Musselman Steel Corp, Florida",27.93,-82.44,NA,NA,NA,NA,NA,"33605","33605","B5","G6350","S",20307052,3682174,27.9510524,-82.4296347,"ZCTA5 33605",17945,4938,3056,9107,48,224,7,43,522,36.6,23632,1798,14069,2627,16740,11992,4748,2280,4056,513,137,NA
409,"Known","Nanak Cleaners","Florida",NA,"Dry Cleaner","Groundwater",2019,5,9,12,32,NA,"https://drive.google.com/file/d/10KM0bMNBh0zwke9QJevqHgXuqNG4FgHe/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/drycleaning-solvent-cleanup-program-state-funded-pfas-sampling-efforts","https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_5469/facility!search",NA,NA,"Nanak Cleaners, Florida",28.62,-81.32,NA,NA,NA,NA,NA,"32792","32792","B5","G6350","S",31380906,1960222,28.6083524,-81.3005655,"ZCTA5 32792",52670,14470,28336,5160,75,2509,25,136,1959,35.1,57214,5419,41193,7580,50101,37209,12892,3713,9133,1964,1447,NA
414,"Known","North Trail Laundryland","Florida","SuperMatt Laundry","Dry Cleaner","Groundwater",2019,54,36,86,220,NA,"https://drive.google.com/file/d/10KM0bMNBh0zwke9QJevqHgXuqNG4FgHe/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/drycleaning-solvent-cleanup-program-state-funded-pfas-sampling-efforts","https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/	
ERIC_5451/facility!search",NA,"https://drive.google.com/drive/u/1/folders/1d8_JvA_1p8m7b-d70TaKFZ_0KXQBSX04","North Trail Laundryland, Florida",27.36,-82.55,NA,NA,NA,NA,NA,"34234","34234","B5","G6350","S",16924238,17928364,27.3689756,-82.556536,"ZCTA5 34234",22330,4199,10294,7094,0,218,0,165,360,42.3,41933,1956,18601,3286,21058,16993,4065,2356,3589,243,181,NA
416,"Known","Ocala Readiness Center","Florida",NA,"Military","Drinking Water",2018,2,16,18,27,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1RSwGY0acn18u2_v39MpYo6Kn-nv1f0wt","Ocala Readiness Center, Florida",29.17,-82.3,NA,NA,NA,NA,NA,"34481","34481","B5","G6350","S",179304064,50144,29.1255379,-82.3098952,"ZCTA5 34481",21462,2493,17527,916,45,308,0,19,154,69.1,44052,785,19090,1804,21278,18553,2725,886,2009,532,172,NA
417,"Known","Omni-Vest Landfill","Florida",NA,"Landfill","Groundwater",2019,7,8,NA,NA,NA,"https://drive.google.com/file/d/1OJgmUJjJJ2T87rvAIBfRB5yvj3qzdpV_/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC",NA,"Omni-Vest Landfill, Florida",30.41,-87.26,NA,NA,NA,NA,NA,"32507","32507","B5","G6350","S",72190105,39731500,30.339189,-87.3782308,"ZCTA5 32507",33689,1955,23786,5493,114,1027,29,17,1268,38.9,51842,3357,31341,1664,31372,29006,2366,584,727,650,847,NA
420,"Known","Palm River Road VOC Plume","Florida",NA,"Industry","Groundwater",2019,1130,5490,NA,NA,NA,"https://drive.google.com/file/d/1Pq5p2PFNCemuqOHpGgsYxxzBzHBKZnno/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC","https://drive.google.com/drive/u/0/folders/1k8w093Y6kQd3alpdN5Aqy4KkiTURr4jo","Palm River Road VOC Plume, Florida",27.94,-82.38,NA,NA,NA,NA,NA,"33619","33619","B5","G6350","S",71056335,7974060,27.9353722,-82.3786899,"ZCTA5 33619",40257,14039,10337,14182,99,801,15,151,633,32.1,47677,4332,30477,6829,37794,25822,11972,4757,10352,1001,424,NA
424,"Known","Pharmco Laboratories","Florida",NA,"Industry","Groundwater",2019,7,7,NA,NA,"Chemical manufacturer/processor","https://drive.google.com/file/d/1paEhRUTsdjK_MZrD3RPZQDuCSviJ1f0g/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC","https://drive.google.com/drive/u/0/folders/1XEgaNZ2SjiA4vHaG1A4lONCKxdvNtbM7","Pharmco Laboratories, Florida",28.57,-80.85,NA,NA,NA,NA,NA,"32780","32780","B5","G6350","S",176442719,36568757,28.5281688,-80.7798379,"ZCTA5 32780",35908,2234,27316,3760,43,1126,104,248,1077,48.8,51665,3063,32741,2079,33917,31363,2554,1013,1275,452,792,NA
425,"Known","Plantation Fire Department","Florida",NA,"Fire Department/Training Facility","Groundwater",2019,23,38,NA,NA,NA,"https://drive.google.com/file/d/1_AtClLCkLLkausxMCkXoOhKq7UuBjejs/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/fire-training-facility-preliminary-site-assessments","https://floridadep.gov/waste/waste-cleanup/content/plantation-fire-department",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Plantation Fire Department, Florida",26.12,-80.23,NA,NA,NA,NA,NA,"33317","33317","B5","G6350","S",24752279,420747,26.1126002,-80.2278752,"ZCTA5 33317",38256,11975,14062,8876,8,1561,0,135,1639,40.6,72163,3936,24427,12444,35441,22032,13409,5579,9867,2608,661,NA
426,"Known","Randolph Alterations & Drycleaner","Florida",NA,"Dry Cleaner","Groundwater",2019,7,14,21,150,NA,"https://drive.google.com/file/d/10KM0bMNBh0zwke9QJevqHgXuqNG4FgHe/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/drycleaning-solvent-cleanup-program-state-funded-pfas-sampling-efforts","https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_4863/facility!search",NA,"https://drive.google.com/drive/u/0/folders/1K69wEiHHoyQsr7DXlN8B6IfdEttdfvFB","Randolph Alterations & Drycleaner, Florida",30.45,-84.29,NA,NA,NA,NA,NA,"32304","32304","B5","G6350","S",39304854,464397,30.4519808,-84.3526821,"ZCTA5 32304",50298,4650,23442,18589,38,1912,15,143,1509,22.2,23704,1697,45571,3584,49119,42851,6268,1208,2934,1562,1190,NA
427,"Known","Reliable Circuits","Florida",NA,"Industry","Groundwater",2017,NA,NA,NA,NA,NA,"https://drive.google.com/file/d/1zMTubs7kYbAk0tax4yggU2CojDAkjWDA/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC","https://drive.google.com/drive/u/0/folders/1_9dfv-OV3JbxXwEPWougtxjhonmlpZ0n","Reliable Circuits, Florida",27.88,-82.7,NA,NA,NA,NA,NA,"33762","33762","B5","G6350","S",18359421,3479639,27.907509,-82.6774939,"ZCTA5 33762",8542,872,5683,1221,31,405,0,0,330,43.6,67134,405,7701,700,8321,7535,786,246,352,246,177,NA
428,"Known","Revivation & Gulf Coast Metal Finishing Inc","Florida",NA,"Industry","Groundwater",2021,24,309,NA,NA,NA,"https://drive.google.com/file/d/1QDM8CgwTrwjr68C4O03LzFFs4l5aEDkH/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC",NA,"Revivation & Gulf Coast Metal Finishing Inc, Florida",27.96,-82.42,NA,NA,NA,NA,NA,"33605","33605","B5","G6350","S",20307052,3682174,27.9510524,-82.4296347,"ZCTA5 33605",17945,4938,3056,9107,48,224,7,43,522,36.6,23632,1798,14069,2627,16740,11992,4748,2280,4056,513,137,NA
429,"Known","Satellite Archery","Florida",NA,"Industry","Groundwater",2021,139,2290,NA,NA,"Chemical manufacturer/processor","https://drive.google.com/file/d/17HZPDJeCuTsifh5vNaANFCioG55RGUGK/view?usp=sharing","https://floridadep.gov/waste/waste-cleanup/content/waste-site-cleanup-state-funded-pfas-sampling-efforts",NA,"https://drive.google.com/drive/u/0/folders/1Ndpu9Udqst42msNuaNP2HTLEESuDj9DC",NA,"Satellite Archery, Florida",28.27,-82.71,NA,NA,NA,NA,NA,"34653","34653","B5","G6350","S",28337567,156040,28.24408,-82.6884764,"ZCTA5 34653",36166,5101,27538,2199,49,381,61,63,774,45.9,40264,3500,32114,2917,34217,29876,4341,1319,3004,956,122,NA
477,"Known","Hulman Air National Guard Base","Indiana","Hulman International Airport, Terre Haute National Guard Site, Indiana Air National Guard 181st Intelligence Wing","Military","Groundwater",2018,5600,15000,20600,28970,"AFFF used at Hulman International Airport / Air National Guard Base","https://drive.google.com/file/d/1Qj78XzMkZ542UD4KMyf281w-k6a8oC3y/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx","http://afcec.publicadmin-record.us.af.mil/","https://drive.google.com/drive/u/0/folders/1O96myyHdFyUIyjuL8LD4xmZmMU6zCLpK","https://drive.google.com/drive/u/1/folders/19PUk7usFKw0MZTSNM0USAHxbRsMF58Bz","Hulman Air National Guard Base, Indiana",39.45,-87.29,NA,NA,NA,NA,NA,"47803","47803","B5","G6350","S",86545171,1188962,39.4660919,-87.3073223,"ZCTA5 47803",21498,507,18972,1020,3,714,0,30,252,37.6,53257,2187,20581,800,20444,19454,990,248,281,166,471,NA
479,"Known","Shelbyville Army Aviation Support Facility","Indiana",NA,"Military","Drinking Water",2018,NA,NA,NA,15,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing",NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/0/folders/1GBjzV1Al-pBWN-xLzuA5cZ1ULags4eas","Shelbyville Army Aviation Support Facility, Indiana",39.52,-85.77,NA,NA,NA,NA,NA,"46176","46176","B5","G6350","S",438911657,2311512,39.5265308,-85.7733692,"ZCTA5 46176",28014,1832,25137,389,17,221,0,84,334,39.4,55616,3405,26911,1018,26208,24584,1624,474,1347,107,170,NA
482,"Known","Forbes Field Air National Guard Base","Kansas","Kansas Air National Guard 190th Air Refueling Wing, Topeka Regional Airport","Military","Groundwater",2018,8100,2930,11030,48967,NA,"https://drive.google.com/file/d/1ZRgkyLjSkpAlPjFzfbC2fqKaw2VHUsEr/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx",NA,NA,"https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","Forbes Field Air National Guard Base, Kansas",38.95,-95.68,NA,NA,NA,NA,NA,"66619","66619","B5","G6350","S",21943133,127317,38.9470795,-95.6901981,"ZCTA5 66619",3112,150,2291,386,0,5,0,0,280,25,59193,507,3037,5,2582,2564,18,5,13,0,5,NA
486,"Known","Plating, Inc.","Kansas",NA,"Superfund Site","Unknown",NA,NA,NA,NA,NA,"Identified by the Environmental Protection Agency (EPA) as having PFAS contamination.",NA,"https://www.epw.senate.gov/public/index.cfm/superfund-sites-identified-by-epa-to-have-pfas-contamination","https://cumulis.epa.gov/supercpad/SiteProfiles/index.cfm?fuseaction=second.docdata&id=0705326",NA,NA,"Plating, Inc., Kansas",38.34,-98.85,NA,NA,NA,NA,NA,"67530","67530","B5","G6350","S",616769387,2343790,38.3529147,-98.7981174,"ZCTA5 67530",18493,3723,13970,170,111,49,62,26,382,40.3,48750,2134,16937,1413,17396,15325,2071,1005,1932,62,77,NA
487,"Known","Louisville Air National Guard Base","Kentucky",NA,"Military","Groundwater",2018,72,240,312,1071,NA,"https://drive.google.com/file/d/1zrp9DVHYE0-BnI_56DUjqaFwzHbVv6Oa/view?usp=sharing","https://ar.afcec-cloud.af.mil/Search.aspx",NA,NA,"https://drive.google.com/drive/u/0/folders/1VQxKT8mUcaFb8ySZQjvpvJqSw8IkB-8z","Louisville Air National Guard Base, Kentucky",38.17,-85.72,NA,NA,NA,NA,NA,"40213","40213","B5","G6350","S",24810228,117132,38.1769541,-85.717023,"ZCTA5 40213",15383,1727,10408,2880,5,120,0,44,199,38.9,49952,1753,13684,1448,14549,12612,1937,1196,1489,310,70,NA
489,"Known","Shamrock Technologies, Community Dr","Kentucky",NA,"Industry","Unknown",NA,NA,NA,NA,NA,"PTFE (Teflon) recycling","https://www.documentcloud.org/documents/21098892-pg-30-of-offsite-chracterization-report","https://www.thegleaner.com/story/news/local/2021/11/09/pfas-pollution-henderson-kentucky-louisville-public-radio/6347013001/",NA,NA,"https://drive.google.com/drive/folders/1ttR6e_cjruCwjc7bd3g3pzkwODkoMXZa?usp=sharing","Shamrock Technologies, Community Dr, Kentucky",37.8,-87.64,NA,NA,NA,NA,NA,"42420","42420","B5","G6350","S",496119665,8696837,37.7991918,-87.5161194,"ZCTA5 42420",38159,1121,32101,3071,80,150,14,110,1512,40.2,48625,5459,37496,559,35728,34851,877,443,552,175,135,NA
490,"Known","Shamrock Technologies, Industrial Park Dr","Kentucky",NA,"Industry","Unknown",NA,NA,NA,NA,NA,"PTFE (Teflon) recycling","https://www.documentcloud.org/documents/21098892-pg-30-of-offsite-chracterization-report","https://www.thegleaner.com/story/news/local/2021/11/09/pfas-pollution-henderson-kentucky-louisville-public-radio/6347013001/",NA,NA,"https://drive.google.com/drive/folders/12Av4TV_B0kTf1ScSvUwF2PuOQN5eHmtF?usp=sharing","Shamrock Technologies, Industrial Park Dr, Kentucky",37.8,-87.66,NA,NA,NA,NA,NA,"42420","42420","B5","G6350","S",496119665,8696837,37.7991918,-87.5161194,"ZCTA5 42420",38159,1121,32101,3071,80,150,14,110,1512,40.2,48625,5459,37496,559,35728,34851,877,443,552,175,135,NA
491,"Known","Shamrock Technologies, N McKinley St","Kentucky",NA,"Industry","Unknown",NA,NA,NA,NA,NA,"PTFE (Teflon) recycling","https://www.documentcloud.org/documents/21098892-pg-30-of-offsite-chracterization-report","https://www.thegleaner.com/story/news/local/2021/11/09/pfas-pollution-henderson-kentucky-louisville-public-radio/6347013001/",NA,NA,"https://drive.google.com/drive/folders/1JhXpayJUhHRgqu5yWCXvORyyWQxVd5kx","Shamrock Technologies, N McKinley St, Kentucky",37.83,-87.59,NA,NA,NA,NA,NA,"42420","42420","B5","G6350","S",496119665,8696837,37.7991918,-87.5161194,"ZCTA5 42420",38159,1121,32101,3071,80,150,14,110,1512,40.2,48625,5459,37496,559,35728,34851,877,443,552,175,135,NA
493,"Known","Camp Minden Training Site","Louisiana",NA,"Military","Drinking Water",2018,NA,NA,NA,6,NA,"https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://drive.google.com/file/d/1g1t60FsMLcfluvkLqorqlbsHnkF_rNZw/view?usp=sharing","https://semspub.epa.gov/work/06/100015051.pdf","https://drive.google.com/drive/u/0/folders/17vc5JX3Gvo92Bih-kg-GABnBbExIJhXg","https://drive.google.com/drive/u/1/folders/14HSz5048Q3dys3gH3jl8H6_7fbPnUeeD","Camp Minden Training Site, Louisiana",32.57,-93.42,NA,NA,NA,NA,NA,"71055","71055","B5","G6350","S",673455818,6941494,32.676883,-93.2933122,"ZCTA5 71055",19328,139,10483,8219,88,65,14,10,310,40.3,29921,2152,18966,279,18251,17925,326,170,110,179,29,NA
497,"Known","Augusta Tissue LLC Sludge Landfill","Maine",NA,"Landfill","Surface Water",2019,72,161,233,1219,"Mill sludge","https://www.maine.gov/dep/spills/topics/pfas/PFAS-current-results-06022020.pdf","https://www.centralmaine.com/2017/02/27/rotten-egg-smell-prompts-state-response-at-former-augusta-landfill/","https://www.maine.gov/dep/spills/topics/pfas/PFAS-current-results-10262020.pdf",NA,"https://drive.google.com/drive/folders/19yQzhjqctGHcQeRH_2OFTdIWCuDivoBC?usp=sharing","Augusta Tissue LLC Sludge Landfill, Maine",44.31,-69.78,NA,NA,NA,NA,NA,"04330","04330","B5","G6350","S",302851117,17071286,44.3519104,-69.7476148,"ZCTA5 04330",25803,395,23970,347,195,308,0,32,556,44.3,44609,2793,24915,597,24648,23152,1496,334,283,1012,165,NA
498,"Known","Aurundel Landfill","Maine",NA,"Landfill","Groundwater",2019,6,3,9,33,NA,"https://www.maine.gov/dep/spills/topics/pfas/PFAS-current-results-06022020.pdf",NA,"https://www.maine.gov/dep/spills/topics/pfas/index.html",NA,"https://drive.google.com/drive/folders/1J_NwNftx24zTq0zk70GPKP7uLqwyq_rm","Aurundel Landfill, Maine",43.44,-70.53,NA,NA,NA,NA,NA,"04046","04046","B5","G6350","S",115041584,7903545,43.4298215,-70.4741422,"ZCTA5 04046",7965,33,7833,4,46,37,0,0,12,48.2,80189,706,7526,312,7603,7073,530,69,57,461,12,NA
499,"Known","Bangor Air National Guard Base","Maine","Bangor International Airport","Military","Groundwater",2017,2420,12900,15320,41861,"AFFF used at Bangor ANGB / Bangor International Airport","https://drive.google.com/file/d/1isNqyY_J82UHxvitFtyKkpJO0qiZeCIZ/view?usp=sharing","https://www.maine.gov/dep/spills/topics/pfas/PFAS-current-results-06022020.pdf","https://www.maine.gov/pfastaskforce/","https://drive.google.com/drive/u/0/folders/1sV5k9YUPat6SGVO4EIEAWzXuJM5p1dFJ",NA,"Bangor Air National Guard Base, Maine",44.81,-68.82,NA,NA,NA,NA,NA,"04401","04401","B5","G6350","S",259128890,8919152,44.8485167,-68.8504049,"ZCTA5 04401",44008,1044,40019,620,512,520,0,183,1110,38.8,54550,4769,41950,1647,41654,39245,2409,500,613,1147,305,NA
